10054,352.667,33.3481,6.091,33.064,81.4077
10350,347.075,27.8933,6.414,33.8612,74.1379
10438,341.911,22.0258,6.1794,34.0662,66.6341
10718,336.163,15.3211,5.9172,34.9012,58.008
10729,335.922,15.016,6.1519,34.9182,57.6244
11569,341.293,23.6006,4.5135,37.7344,67.5081
11767,359.31,39.2628,2.1077,44.9199,89.3654
12239,339.417,22.8963,5.9255,39.8648,65.8477
12273,344.675,28.1452,5.3275,40.0504,72.9211
12692,331.56,15.2396,5.7279,41.169,55.2058
12821,340.371,24.9135,5.9966,41.6971,67.9245
13055,351.576,34.4749,5.9888,42.7866,81.5476
13133,341.47,26.4733,6.3105,42.7453,69.7333
13178,332.189,17.3279,6.3677,42.798,57.1821
13268,331.239,16.544,3.896,43.0896,55.9927
13347,332.814,18.4461,6.496,43.3685,58.4114
13367,340.669,26.1359,6.0651,43.5037,68.9861
13665,334.722,21.1554,5.6858,44.4389,61.617
13700,336.793,23.2118,6.248,44.573,64.4282
14328,327.994,16.1509,3.0586,46.612,53.5982
14382,330.231,18.5367,4.9311,46.8135,56.798
14392,329.75,18.0914,6.2685,46.843,56.1606
14417,349.09,33.7967,5.5816,47.3034,79.5113
14502,335.672,23.8658,5.8888,47.3064,64.1492
14566,326.697,15.552,6.331,47.4254,52.3039
14844,350.938,35.1916,5.9698,48.8314,81.5612
14862,344.153,30.9696,4.864,48.606,74.4834
15192,329.511,19.835,5.9277,49.3872,57.2283
15219,324.833,15.5183,5.2076,49.4589,51.0247
15309,336.174,25.7445,6.4801,49.8817,65.746
15404,324.026,15.2826,5.143,50.0637,50.3082
15444,323.874,15.2491,5.0299,50.188,50.1807
15520,335.985,25.9329,4.6984,50.4996,65.7388
15547,346.96,33.373,5.5101,50.8144,77.8213
15770,322.742,15.0992,5.301,51.2095,49.2973
15863,323.093,15.68,1.8972,51.4884,49.9447
15890,334.727,25.6206,5.1901,51.6653,64.6706
15988,322.35,15.3549,6.0668,51.8946,49.2036
16147,322.06,15.5618,4.962,52.4189,49.1448
16210,322.556,16.2002,5.5651,52.6276,49.93
16228,330.48,23,4.3087,52.73,60.0227
16244,322.242,16.0249,4.6446,52.7504,49.5903
16281,329.533,22.3868,4.671,52.9344,58.9607
16292,326.768,20.1276,5.114,52.9365,55.5334
16303,329.908,22.7316,6.1803,53.0054,59.4476
16319,340.872,30.5074,6.3865,53.1753,71.9465
16335,320.96,15.127,4.4945,53.0465,48.0762
16340,321.036,15.2066,5.8208,53.0573,48.1844
16424,321.769,16.071,6.3194,53.2801,49.2904
16447,321.876,16.2409,6.4444,53.3632,49.4816
16470,320.794,15.3369,5.4409,53.4395,48.1036
16489,354.188,37.5008,5.7765,54.507,84.9918
16599,326.02,20.1992,6.0225,53.8479,55.055
16602,328.358,22.1025,6.4873,53.8742,57.9492
16826,320.409,15.983,4.2925,54.5285,48.2708
16974,327.151,21.9735,6.2606,55.0317,57.0107
17056,344.249,33.1903,6.4153,55.5486,75.8184
17296,332.205,26.2706,5.0956,56.0355,63.2938
17342,329.318,24.3361,5.8393,56.1495,60.0459
17358,319.343,16.5092,2.9703,56.1384,47.8627
17437,319.782,17.1451,6.1821,56.4371,48.5986
17475,317.825,15.6084,6.1739,56.5714,46.1742
17584,317.345,15.4996,5.6401,56.8969,45.7557
17585,335.577,28.9378,5.8718,57.0462,67.2763
17587,332.028,26.697,4.922,57.0103,63.4201
17707,325.435,22.3151,6.097,57.3321,55.9958
17772,321.079,19.1049,6.2017,57.4968,50.81
17854,338.93,31.2035,5.4402,57.9041,70.9447
17858,326.285,23.2526,6.4881,57.7886,57.1914
17884,333.781,28.2715,4.3978,57.9049,65.5996
17891,331.72,26.9927,5.8839,57.9048,63.3702
17932,316.296,15.5643,5.796,57.9167,45.0397
17959,339.331,31.5258,4.6368,58.1957,71.4057
18067,336.482,30.1097,6.2948,58.4867,68.5803
18212,318.805,18.4248,5.9246,58.826,48.7209
18217,326.634,24.242,5.8504,58.8952,58.0458
18396,317.913,18.2233,5.369,59.4046,47.9407
18438,339.53,32.1938,6.3923,59.7456,71.8924
18453,320.156,20.093,5.3779,59.5778,50.764
18488,329.155,26.4388,5.13,59.773,61.1787
18505,330.944,27.586,4.9464,59.8617,63.1422
19018,326.787,26.0672,5.1313,61.5906,59.2218
19129,335.858,31.3172,5.9956,62.0895,68.7462
19167,318.822,21.1273,4.2801,62.0727,50.4157
19172,321.981,23.3232,6.472,62.0989,54.073
19177,332.669,29.7548,6.1945,62.1984,65.5863
19343,316.369,19.785,3.9864,62.5813,47.7757
19400,322.451,24.1291,6.3529,62.795,54.8919
19412,327.087,27.0145,6.4589,62.8505,59.972
19454,355.856,38.7992,5.9267,64.7319,86.6892
19461,348.784,36.8149,5.2227,63.4867,80.7633
19673,335.319,31.7717,6.4968,63.794,68.5641
19730,339.096,33.5127,6.2131,64.0795,72.1886
19811,309.682,16.1702,4.8418,64.1121,40.5433
19812,316.287,21.0361,4.287,64.1453,48.4696
19823,324.356,26.2686,6.1911,64.228,57.5215
19949,320.683,24.3084,5.2217,64.6268,53.6717
19968,328.397,28.8171,5.6562,64.7287,61.9103
19983,324.557,26.7232,5.8866,64.7581,57.9201
20063,310.642,17.6786,6.1997,64.9304,42.1993
20070,317.579,22.5899,4.6223,64.992,50.3541
20156,317.263,22.5735,5.5259,65.2354,50.1067
20234,317.939,23.204,5.5458,65.4823,50.9789
20241,310.114,17.7823,6.1173,65.4561,41.8651
20266,331.437,30.8293,5.4102,65.708,65.1992
20354,313.926,20.8018,4.8094,65.8028,46.5556
20376,326.96,28.7474,5.5234,65.9476,60.7928
20380,322.896,26.5277,5.9568,65.9326,56.564
20456,325.783,28.2961,6.218,66.2316,59.6732
20498,310.232,18.6536,6.2385,66.2983,42.4833
20772,323.507,27.6938,6.3074,67.23,57.6403
20776,348.645,37.4998,5.5849,67.7758,80.8802
20860,352.262,38.3762,5.4794,68.4249,83.8632
20982,351.671,38.3032,5.6225,68.7957,83.3955
21108,307.264,18.3666,6.2564,68.2424,40.0615
21148,319.581,26.3624,5.8249,68.4623,53.9631
21242,309.636,20.4808,6.1798,68.7575,43.1146
21247,338.798,35.0458,6.0159,69.0456,72.5807
21452,329.615,31.9133,5.9181,69.6393,64.3123
21476,307.703,19.9189,4.3946,69.5702,41.3135
21727,318.101,26.9245,5.2418,70.43,53.1276
21730,318.474,27.1348,5.4474,70.4468,53.5206
21823,313.463,24.5891,5.6662,70.7788,48.3476
21847,304.524,18.9641,6.0966,70.8494,38.3255
21928,308.832,22.0684,5.3188,71.1336,43.4106
21972,314.835,25.7562,5.8765,71.2764,50.0198
22034,306.408,20.7966,6.1124,71.4517,40.8312
22220,305.698,20.917,6.1545,72.0815,40.3559
22287,321.079,29.7543,5.3476,72.4798,56.8005
22300,319.903,29.2196,6.3997,72.5003,55.6461
22361,342.372,37.1386,6.0351,72.9872,75.9852
22393,297.819,16.0924,5.7403,72.6716,31.4781
22407,298.765,16.8025,5.9123,72.701,32.6294
22453,302.858,19.7921,5.0115,72.8641,37.5301
22508,336.401,35.7448,6.3383,73.2962,70.9851
22545,312.926,26.1905,5.8105,73.2206,48.7824
22626,327.938,33.16,5.4857,73.5599,63.5473
22678,301.843,19.7793,4.9215,73.5427,36.7433
22699,307.038,23.1342,5.7219,73.6046,42.6271
22720,316.736,28.5303,6.43,73.7451,52.8823
22783,330.997,34.4406,4.294,74.0846,66.3844
22842,308.164,24.2522,6.0561,74.1257,44.1001
22854,319.022,29.9247,5.5351,74.2327,55.2994
22936,316.519,28.9348,5.788,74.4849,52.9095
22955,300.921,20.0785,6.1802,74.4671,36.2065
23015,298.25,18.4427,2.8337,74.6224,33.2034
23040,317.313,29.5074,4.4473,74.7824,53.7912
23179,302.079,21.5388,4.9506,75.2042,37.9262
23216,316.508,29.554,6.2262,75.4008,53.193
23261,303.302,22.5499,6.042,75.4713,39.4309
23265,348.717,38.8498,5.2506,76.1748,81.233
23380,324.751,33.2088,6.1331,75.9173,61.1142
23416,307.191,25.2089,3.1457,75.9045,43.859
23442,340.06,37.54,6.1608,76.3144,74.3073
23453,304.584,23.8187,3.8549,76.0212,41.1109
23484,331.171,35.4263,6.3108,76.2932,66.8578
23511,304.828,24.1481,6.1709,76.2308,41.4764
23522,323.95,33.1617,4.1838,76.3662,60.4784
23582,339.401,37.5419,6.3254,76.7719,73.8004
23583,295.02,18.1198,6.3261,76.4277,30.5278
23617,339.763,37.6452,6.1105,76.8925,74.1033
23734,322.178,32.8907,5.2033,77.0352,59.0071
23743,322.228,32.9175,6.2439,77.0509,59.0558
23766,324.579,33.7896,6.1477,77.1435,61.204
23767,304.282,24.5445,3.116,77.0318,41.2671
23783,314.356,29.7595,5.0584,77.1195,51.6305
23799,306.068,25.6184,6.3087,77.117,43.2078
23900,289.267,15.0924,5.517,77.3778,24.2958
24017,328.681,35.463,6.4673,77.995,64.9515
24019,292.183,17.6389,6.0141,77.7989,28.0602
24020,292.185,17.6418,6.0425,77.8004,28.0633
24072,300.234,23.0316,6.0595,77.9675,37.3324
24109,309.34,28.1277,5.7743,78.107,46.9924
24193,293.528,19.0711,6.4418,78.2758,29.9327
24254,339.463,38.1359,5.4022,78.8213,73.9787
24313,325,34.7655,6.1922,78.7891,61.8812
24340,300.952,24.1901,4.8902,78.7506,38.5131
24440,342.597,38.7525,6.3552,79.4618,76.5038
24451,315.398,31.5828,6.1943,79.146,53.2435
24479,322.121,34.127,6.3114,79.3037,59.4355
24504,295.468,21.3266,5.076,79.2262,32.7151
24512,286.575,15.2404,6.2937,79.2108,22.3113
24575,296.806,22.392,6.0534,79.4555,34.3397
24608,307.812,28.5562,0.2385,79.5972,46.0232
24727,295.726,22.1907,4.6925,79.9214,33.3966
24732,338.51,38.4017,5.8126,80.2668,73.2969
24738,304.503,27.218,5.5156,79.9762,42.8187
24740,296.064,22.4355,6.1401,79.9572,33.7931
24771,302.221,26.0957,6.3628,80.0696,40.4914
24799,295.962,22.5434,5.3217,80.1285,33.7738
24813,301.815,25.9831,4.8232,80.1899,40.1209
24822,285.866,15.8313,5.1166,80.1648,22.1203
24836,320.427,34.1633,6.1281,80.3625,58.1447
24879,296.025,22.8351,5.121,80.383,33.9831
24902,302.644,26.6702,5.5089,80.4651,41.1114
24914,325.576,35.8391,5.7361,80.6316,62.6809
24984,290.59,19.6084,6.3661,80.6085,27.9812
25001,291.965,20.5766,5.6897,80.6687,29.5939
25048,303.172,27.2873,5.173,80.859,41.8291
25110,346.052,39.5322,5.19,81.5943,79.2589
25143,302.311,27.0624,5.5885,81.1137,41.0535
25192,291.121,20.6025,6.4397,81.2097,28.9593
25197,319.544,34.447,5.2468,81.359,57.5692
25290,292.979,22.1226,6.4657,81.5309,31.2461
25291,292.907,22.0777,5.9587,81.5313,31.1653
25292,298.629,25.4787,5.152,81.5541,37.408
25428,290.441,20.9371,1.6151,81.9367,28.6275
25471,295.582,24.2495,5.9676,82.0845,34.4131
25475,294.54,23.642,6.3449,82.0913,33.2834
25476,296.558,24.8387,6.3062,82.1109,35.4786
25492,291.747,21.9969,5.7621,82.1527,30.2293
25539,284.522,17.287,4.8286,82.2543,21.9567
25541,295.557,24.4397,5.2363,82.2935,34.4965
25695,287.023,19.4859,5.4671,82.673,25.1691
25730,290.501,21.8765,6.3035,82.7851,29.2055
25769,325.648,37.0286,5.5061,83.0865,63.089
25806,284.519,18.1743,6.4583,83.028,22.4802
25816,301.89,28.5773,6.1609,83.1094,41.4816
25945,281.058,16.1378,4.3349,83.3906,18.611
25950,279.786,15.2094,5.5036,83.3925,17.0747
25984,292.821,24.0913,4.8053,83.5566,32.2098
26064,280.817,16.3534,5.6614,83.7192,18.5563
26071,295.063,25.6147,6.3263,83.792,34.7431
26072,282.415,17.5383,6.1865,83.7541,20.4904
26248,285.195,19.9801,5.348,84.2147,24.055
26291,288.308,22.1479,6.3849,84.3425,27.6778
26315,307.814,32.3181,6.1798,84.5013,47.7325
26344,315.201,35.0237,5.8333,84.6194,54.4463
26363,299.977,28.9514,6.2448,84.6207,40.1987
26382,279.042,16.1143,5.5961,84.5996,17.0541
26396,287.486,21.9534,5.8125,84.6464,26.9393
26408,326.708,38.0748,6.1524,84.8705,64.1723
26410,329.865,38.6578,6.3116,84.907,66.7148
26451,282.395,18.6867,2.9184,84.7552,21.1564
26536,290.506,24.217,5.4441,85.0284,30.5068
26606,289.252,23.6338,6.0315,85.1925,29.2291
26616,282.662,19.3926,6.4501,85.2087,21.7758
26638,340.512,40.1051,6.2866,85.7043,75.0612
26640,286.22,21.8448,5.1278,85.2911,25.9103
26712,291.052,25.0421,6.0547,85.5222,31.3716
26718,291.562,25.3642,6.2431,85.5496,31.934
26777,277.982,16.6118,4.8026,85.6566,16.5456
26779,313.807,35.333,6.354,85.8019,53.4927
26781,289.231,24.1556,6.3778,85.7046,29.5
26882,328.471,38.9593,5.7831,86.188,65.7127
26942,317.314,36.6154,6.2095,86.2456,56.596
26964,283.35,20.9616,6.2099,86.1809,23.2154
27046,323.162,38.1649,6.3265,86.5651,61.4905
27196,309.349,34.6281,5.4871,86.9215,49.8384
27249,316.57,36.9244,5.9824,87.1124,56.1275
27265,276.558,17.2216,5.9859,87.0208,15.831
27316,275.382,16.4959,5.7503,87.133,14.4961
27319,301.311,31.772,6.4512,87.2236,42.5369
27338,278.052,18.5031,5.5454,87.1951,17.7374
27364,274.821,16.2301,5.2279,87.2555,13.9073
27421,280.593,20.5473,6.0194,87.437,20.8775
27468,283.745,22.8101,5.0445,87.6076,24.5755
27472,324.64,39.0437,6.223,87.8135,62.8195
27483,297.651,30.5409,4.678,87.6927,39.1903
27511,273.512,15.8131,4.8712,87.7108,12.6578
27581,274.727,17.009,5.7182,87.9482,14.3116
27625,310.907,35.9971,6.4551,88.1928,51.5238
27629,286.558,25.0789,5.7547,88.1051,27.9753
27639,295.544,29.9573,4.8122,88.1532,37.3135
27661,290.406,27.3992,6.3224,88.2328,32.1321
27673,297.369,30.9209,4.1381,88.272,39.1566
27731,319.734,38.4904,6.1325,88.5801,58.9732
27743,274.323,17.2894,5.5857,88.4203,14.177
27747,279.135,20.7186,6.0762,88.439,19.8735
27777,297.684,31.321,6.4378,88.5663,39.5821
27778,291.991,28.5501,6.1211,88.5485,33.9245
27795,331.801,40.4311,6.3807,88.8515,68.4807
27830,285.913,25.3187,4.5611,88.6941,27.6182
27900,271.092,15.4306,6.2637,88.8748,10.5902
27913,279.194,21.3361,4.5219,88.9371,20.2802
27949,315.631,37.9123,4.9918,89.1949,55.7146
27965,278.653,21.1343,5.8677,89.0775,19.7539
27971,320.772,39.0528,5.2145,89.2573,59.8961
27973,289.552,27.8189,5.9493,89.1199,31.7058
28110,269.862,15.1895,5.9701,89.4335,9.51181
28117,286.721,26.6411,6.4213,89.5068,28.9466
28139,271.441,16.5121,6.0632,89.5281,11.5232
28154,282.343,24.1131,6.1182,89.5868,24.2533
28205,328.626,40.5515,6.3859,89.9817,66.1028
28237,283.747,25.2684,4.7985,89.8562,25.9571
28302,272.175,17.7035,5.8528,90.0461,12.8097
28343,308.475,36.6799,6.0667,90.2885,49.9291
28358,313.653,38.1294,3.8904,90.3565,54.2887
28360,302.788,34.8151,1.9038,90.3051,44.9515
28380,294.48,31.4254,2.6103,90.3233,37.2154
28385,314.903,38.4656,6.4929,90.4217,55.3252
28390,313.957,38.245,6.3036,90.4253,54.5515
28404,303.86,35.2769,4.3115,90.4117,45.9406
28438,302.323,34.798,6.3802,90.5003,44.5954
28499,306.012,36.1944,5.7169,90.6815,47.9053
28500,284.839,26.721,6.1075,90.6142,27.574
28517,288.125,28.5967,6.2234,90.6643,31.0364
28532,353.856,40.6615,6.2764,92.1575,85.1865
28561,279.998,23.957,6.3448,90.7716,22.4017
28562,307.181,36.6949,6.1208,90.8724,48.9625
28614,269.025,16.4132,4.1792,90.913,9.64618
28637,308.211,37.1935,6.0397,91.1505,49.9081
28644,289.476,29.7403,6.3302,91.1081,32.6354
28677,300.189,34.5945,6.2471,91.2405,42.9126
28686,270.526,17.8775,6.0835,91.175,11.6798
28691,277.333,22.7203,5.1135,91.2054,19.69
28716,277.658,23.0708,4.6946,91.3224,20.1378
28734,280.425,24.9079,4.3198,91.3806,23.262
28765,310.085,37.998,6.4548,91.5785,51.575
28820,294.679,32.7092,6.4724,91.6563,37.9646
28823,300.104,34.915,5.9839,91.6787,42.9815
28829,319.764,40.1911,6.4902,91.7969,59.395
28831,341.168,41.7305,6.4003,92.0849,75.5888
28861,290.119,30.704,6.2081,91.7719,33.5986
28908,291.871,31.6836,6.246,91.9212,35.3853
28930,285.976,28.7559,6.0625,91.9616,29.5112
28946,295.062,33.2162,5.4204,92.0438,38.4818
29025,298.632,34.8443,6.3152,92.272,41.8536
29038,272.452,20.5708,4.3588,92.2223,14.7651
29196,278.665,25.3255,6.0535,92.733,22.1866
29225,279.48,25.8866,5.7995,92.7836,23.1098
29246,319.005,40.7021,5.5222,93.0049,58.9352
29371,270.88,20.6305,6.054,93.193,13.6329
29379,280.429,26.9616,5.9977,93.2385,24.4154
29388,306.174,38.1347,5.8281,93.3444,48.7083
29404,310.96,39.3893,6.327,93.4052,52.6446
29426,271.288,21.0698,4.3991,93.313,14.2029
29433,276.136,24.4145,5.7467,93.3473,19.7852
29434,272.917,22.2543,4.9122,93.3464,16.1247
29450,278.917,26.2615,6.3298,93.4294,22.9033
29451,288.378,31.4825,5.8635,93.4617,32.6892
29490,327.879,42.0528,5.5162,93.7932,65.7164
29569,309.022,39.2486,6.2375,93.894,51.1687
29616,274.091,23.778,5.9353,93.9561,17.8994
29650,275.142,24.5839,5.2959,94.0515,19.1483
29655,278.175,26.5204,3.2945,94.0677,22.5001
29678,270.476,21.4673,5.8291,94.1127,13.8436
29696,284.781,30.4167,4.4867,94.2122,29.4902
29704,272.403,22.9082,5.3072,94.1875,16.1356
29728,263.96,16.6978,6.0278,94.2267,6.05745
29730,320.211,41.6128,5.5184,94.4373,59.9951
29736,269.278,20.7869,5.485,94.2615,12.543
29789,279.326,27.6164,6.2392,94.432,23.9627
29800,268.932,20.7495,5.1382,94.435,12.2649
29840,279.016,27.6142,6.3679,94.5966,23.7332
29850,266.88,19.4275,5.4326,94.5957,9.93295
29860,262.922,16.3839,5.8305,94.6232,5.09163
29919,322.165,42.1191,5.0034,95.0106,61.5104
29931,270.461,22.3589,6.1428,94.8519,14.3737
29982,265.885,19.1651,6.3859,94.9843,9.03691
29997,332.71,42.8177,4.7792,95.3474,69.3142
30019,272.875,24.3077,6.2459,95.0933,17.3158
30060,318.79,41.9359,4.4594,95.4151,59.0051
30099,270.377,22.9019,5.7744,95.3468,14.6407
30200,284.062,31.5241,6.4334,95.6681,29.531
30217,259.978,15.341,6.3638,95.6581,2.25617
30218,272.89,25.0285,6.4764,95.6949,17.7525
30247,311.448,41.0535,5.4401,95.9111,53.444
30272,319.2,42.3034,6.0998,96.0271,59.3647
30318,268.186,22.1164,6.0784,95.9757,12.5581
30343,276.994,28.0652,2.9141,96.0893,22.5018
30382,260.843,16.6709,6.3582,96.1313,3.75135
30419,261.425,17.2948,4.4559,96.2479,4.57968
30448,264.864,20.091,6.2319,96.3252,8.87193
30520,305.986,40.3846,5.0056,96.6692,49.2781
30541,263.192,19.1734,6.2889,96.616,7.07186
30564,269.575,23.983,6.3267,96.6968,14.7087
30570,277.382,29.0148,6.065,96.7383,23.3146
30602,266.43,21.8488,6.4255,96.7889,11.112
30651,314.952,42.3331,5.5976,97.0951,56.2752
30679,317.789,42.7584,5.3358,97.2077,58.4073
30717,257.452,15.1414,5.3736,97.1039,0.283617
30728,259.48,16.877,5.7109,97.1373,2.89297
30769,274.369,27.8715,6.2371,97.3295,20.4823
30794,334.397,43.6037,6.0703,97.7187,70.5252
30798,258.534,16.4019,6.463,97.37,1.89657
30804,265.334,21.8033,6.3282,97.3977,10.2884
30815,270.428,25.4728,6.3989,97.4494,16.2233
30827,284.075,33.3821,5.9029,97.5132,30.4794
30883,273.95,27.9035,4.0991,97.5837,20.1973
30906,258.946,17.0655,6.2561,97.6136,2.62945
30972,302.387,40.399,6.0187,97.9439,46.6728
31039,317.332,43.2344,6.018,98.1978,58.1481
31066,265.662,22.9413,6.13,98.1112,11.2346
31105,269.626,25.8794,6.4513,98.2382,15.8868
31119,265.804,23.2478,5.2842,98.2734,11.5275
31158,271.206,27.1314,6.4088,98.4146,17.7677
31159,260.182,19.0884,6.024,98.3867,4.83801
31168,265.817,23.4396,6.2399,98.4194,11.6559
31173,285.653,35.0652,5.8784,98.4901,32.4393
31216,262.096,20.7974,4.5019,98.5384,7.31485
31277,267.762,25.2014,5.734,98.7288,14.1368
31278,255.173,15.3271,5.0482,98.7013,-1.23952
31385,261.976,21.3063,6.45,99.0058,7.55335
31434,280.646,33.3718,5.268,99.164,28.0048
31446,256.528,17.0378,5.7994,99.114,0.870228
31448,263.902,22.9409,6.0515,99.1418,9.96912
31579,291.885,38.4858,5.3488,99.5339,38.4282
31646,260.347,20.8806,6.0652,99.6599,6.11468
31665,315.365,43.9518,5.8799,99.901,56.8413
31672,257.539,18.6892,6.342,99.7199,2.68269
31676,321.775,44.4599,6.0966,99.9502,61.4635
31681,269.09,27.347,1.929,99.7615,16.379
31697,259.307,20.2056,6.2041,99.7768,4.93561
31703,338.854,44.0493,6.3454,100.207,73.6802
31733,253.336,15.3087,6.2701,99.8757,-2.56584
31737,281.212,34.4646,5.7655,99.9622,28.9652
31766,256.509,18.1485,6.2657,99.9588,1.59173
31771,292.782,39.2435,5.8516,100.065,39.3718
31789,293.375,39.4738,5.3219,100.107,39.8842
31813,274.126,30.8802,6.2484,100.12,22.0106
31832,296.459,40.5308,4.9636,100.245,42.4702
31852,280.301,34.3184,5.9973,100.252,28.2432
31876,265.715,25.671,6.0109,100.274,12.9613
31940,344.749,43.4302,5.8765,101.016,77.9789
31945,259.999,21.6267,6.4604,100.443,6.34884
31946,336.193,44.4945,6.0418,100.817,71.7319
31978,262.86,23.9681,4.5554,100.563,9.87342
31992,255.202,17.8609,5.7557,100.57,0.472068
32012,263.751,24.725,6.2607,100.643,10.9808
32020,268.497,28.0486,6.2767,100.675,16.3757
32067,259.726,21.8853,6.3393,100.807,6.32223
32104,269.47,28.9899,5.2513,100.938,17.6224
32173,298.697,41.8628,5.1674,101.191,44.504
32177,256.851,19.9267,6.3418,101.081,3.00961
32190,289.667,39.1495,6.3777,101.2,37.1262
32226,257.477,20.6202,5.869,101.216,3.90817
32246,276.469,33.5102,3.1915,101.339,25.1085
32249,265.228,26.6259,4.6618,101.323,13.204
32261,310.252,44.2838,6.4529,101.515,53.2744
32268,288.349,38.8888,6.3979,101.441,36.0876
32311,280.339,35.662,5.5643,101.556,28.9481
32362,264.717,26.6686,3.4417,101.647,12.8699
32438,318.798,45.3657,4.8902,102.069,59.4208
32439,346.931,43.3177,5.5505,102.54,79.5409
32463,260.797,24.1934,5.8572,101.95,8.56161
32480,297.205,42.1764,5.3677,102.101,43.5561
32489,315.571,45.2321,5.5026,102.199,57.1476
32533,260.198,23.9899,4.9161,102.147,8.01117
32539,269.176,30.2714,6.3771,102.186,18.1681
32562,303.966,43.8366,5.3919,102.356,48.7671
32578,255.516,20.4005,4.6471,102.267,2.38528
32609,313.472,45.2427,5.6455,102.534,55.6813
32617,252.514,17.9719,5.8221,102.373,-1.34651
32682,254.188,19.6787,6.1186,102.564,0.97446
32698,251.61,17.4973,5.7301,102.61,-2.30005
32740,283.689,38.3429,5.8757,102.799,32.5815
32753,266.93,29.558,5.8168,102.791,16.1762
32814,264.305,27.9728,5.8628,102.933,13.3859
32844,294.582,42.2664,5.1485,103.1,41.7555
32851,252.665,18.9611,5.8655,103.003,-0.570766
32864,330.434,45.8301,5.0838,103.34,67.549
32921,271.949,33.1215,5.2794,103.234,21.7338
32931,255.341,21.5269,6.3962,103.217,3.01297
32968,273.722,34.2274,5.8119,103.351,23.5745
32990,248.748,15.962,6.4592,103.38,-5.3463
33018,284.865,39.534,3.6405,103.578,33.9344
33024,259.523,25.2507,5.8251,103.521,8.35118
33041,290.726,41.6064,6.1925,103.654,38.843
33044,286.983,40.3741,6.1679,103.652,35.7614
33048,318.731,46.235,5.4813,103.781,59.4235
33056,298.351,43.6583,6.3095,103.703,44.8137
33064,290.172,41.4764,6.4293,103.702,38.4104
33082,261.669,27.0251,6.4557,103.664,10.9668
33104,332.354,45.9429,5.0746,104.049,68.8639
33133,290.183,41.6338,6.4494,103.884,38.478
33154,248.031,15.9041,6.4532,103.819,-5.88309
33184,251.566,19.2173,5.4954,103.897,-1.15779
33202,263.373,28.6336,4.7265,103.987,13.1478
33210,251.029,18.8388,6.3023,103.968,-1.7874
33243,250.176,18.1694,6.1986,104.036,-2.83474
33269,296.967,43.7384,6.239,104.228,43.8829
33271,299.515,44.2995,6.4753,104.239,45.799
33277,275.053,35.8176,5.8774,104.183,25.3471
