15863,46.6012,28.7216,1.8972
21421,70.8557,0.697733,1.0024
24608,41.5103,10.2281,0.2385
28360,37.5439,3.7527,1.9038
54061,352.098,4.47583,1.9519
62956,336.822,5.45444,1.7545
67301,326.318,5.85968,1.7994
90185,221.694,7.05186,1.7986
91262,294.166,49.0523,0.0868
97649,238.842,52.8289,0.8273
102098,317.958,70.0401,1.2966
109268,177.992,11.2432,1.6983
113368,165.175,26.9609,1.1808
